SongName,ArtistName,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,45,0.343,0.508,2,-9.742,1,0.0341,0.191,0.000377,0.278,0.304,78.126,286720
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,79,0.669,0.629,1,-6.032,0,0.0657,0.0485,0,0.346,0.683,125.935,139729
Love Me Like You Do,Ellie Goulding,72,0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,197840
It's You,Ali Gatie,76,0.423,0.634,6,-5.877,0,0.0578,0.196,0,0.189,0.467,150.978,195840
Break My Heart,Dua Lipa,74,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,222653
Beautiful People (feat. Khalid),Ed Sheeran,75,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
Liar,Camila Cabello,60,0.682,0.841,10,-3.465,0,0.139,0.0308,0,0.0534,0.717,90.15,207667
Sucker,Jonas Brothers,79,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181673
Cheating on You,Charlie Puth,73,0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881,212500
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,83,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987
Happier,Ed Sheeran,76,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,218293
So Am I (feat. NCT 127),Ava Max,76,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
Personal,HRVY,73,0.503,0.741,4,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030
That Girl,Olly Murs,87,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176
Woman Like Me (feat. Nicki Minaj),Little Mix,66,0.61,0.87,2,-4.012,0,0.0693,0.00299,0,0.064,0.523,125.014,211360
Best Part of Me (feat. YEBBA),Ed Sheeran,56,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12E-05,0.0683,0.272,102.977,181812
Watermelon Sugar,Harry Styles,62,0.572,0.75,1,-5.042,0,0.0604,0.0946,0,0.378,0.475,144.081,182627
If I Can't Have You,Shawn Mendes,84,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437
Sing It With Me,JP Cooper,75,0.51,0.846,3,-4.595,1,0.0461,0.0101,0,0.208,0.475,139.927,226733
If I Can't Have You - Gryffin Remix,Shawn Mendes,76,0.423,0.634,6,-5.877,0,0.0578,0.196,0,0.189,0.467,150.978,195840
Looking at Me,Sabrina Carpenter,90,0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,215507
Call You Mine,The Chainsmokers,72,0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,197840
Knock Knock,SoFaygo,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
I Got You - Cheat Codes Remix,Bebe Rexha,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Poison,DJ Gollum,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Poison,DJ Gollum,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Who Do You Love,The Chainsmokers,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Bandit (with YoungBoy Never Broke Again),Juice WRLD,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Bandit (with YoungBoy Never Broke Again),Juice WRLD,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Bandit (with YoungBoy Never Broke Again),Juice WRLD,82,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
Choo Lo,The Local Train,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Dil Mere,The Local Train,80,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18E-06,0.251,0.305,61.311,135747
Aaftaab,The Local Train,82,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
Aaoge Tum Kabhi,The Local Train,82,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160
Khudi,The Local Train,82,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
Dilnawaz,The Local Train,91,0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,137704
Kaisey Jiyun,The Local Train,91,0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,137704
Mizaaj,The Local Train,75,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405
Mere Yaar,The Local Train,72,0.701,0.554,1,-5.909,1,0.187,0.217,1.45E-06,0.419,0.0634,97.129,235187
Knock Knock,SoFaygo,90,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
Hero (feat. Christina Perri),Cash Cash,72,0.606,0.784,7,-6.293,1,0.268,0.435,0,0.689,0.48,80.985,278573
Lily,Alan Walker,86,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385
Solo (feat. Demi Lovato),Clean Bandit,0,0.879,0.574,10,-5.602,0,0.391,0.519,8.76E-06,0.144,0.346,144.911,243463
Say My Name,David Guetta,0,0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,194621
We Don't Care,Sigala,56,0.824,0.666,1,-7.079,1,0.228,0.0361,0,0.388,0.263,144.02,149947
Without You (feat. Sandro Cavazza),Avicii,0,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,216387
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,84,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,205485
2002,Anne-Marie,84,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,205485
Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,85,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241688
Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,0,0.343,0.621,9,-6.319,1,0.0981,0.391,0,0.315,0.522,82.834,212387
Happy Now,Zedd,75,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,197947
No Lie,Sean Paul,69,0.773,0.699,1,-5.982,0,0.0958,0.488,3.60E-06,0.0814,0.513,104.941,180120
Just My Type,The Vamps,69,0.773,0.699,1,-5.982,0,0.0958,0.488,3.60E-06,0.0814,0.513,104.941,180120
Lonely Together (feat. Rita Ora),Avicii,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
Close To Me,Ellie Goulding,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
I Like Me Better,Lauv,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
Who Do You Love,The Chainsmokers,0,0.658,0.791,8,-4.66,1,0.0512,0.102,0,0.139,0.744,75.017,186227
Lily,Alan Walker,0,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.028,212647
deja vu,Olivia Rodrigo,0,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85E-05,0.1,0.468,115.982,258004
Hero (feat. Christina Perri),Cash Cash,67,0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,201072
Sygrayem (Let's Play),Carlos Rafael Rivera,89,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
Sygrayem (Let's Play),Carlos Rafael Rivera,40,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
Sygrayem (Let's Play),Carlos Rafael Rivera,50,0.472,0.612,0,-10.982,1,0.0424,0.448,0.823,0.41,0.499,92.998,109896
Sygrayem (Let's Play),Carlos Rafael Rivera,52,0.0916,0.0271,0,-27.397,0,0.0404,0.945,0.847,0.0892,0.0594,55.269,127615
Sygrayem (Let's Play),Carlos Rafael Rivera,41,0.437,0.022,11,-29.447,0,0.04,0.976,0.916,0.11,0.0791,99.971,74046
Sygrayem (Let's Play),Carlos Rafael Rivera,41,0.322,0.257,5,-19.638,1,0.0359,0.387,0.906,0.0889,0.0378,60.344,78496
Sygrayem (Let's Play),Carlos Rafael Rivera,42,0.276,0.0985,5,-28.017,0,0.0342,0.989,0.907,0.0795,0.125,134.587,66448
Bandit (with YoungBoy Never Broke Again),Juice WRLD,45,0.352,0.0774,9,-24.864,0,0.0345,0.946,0.877,0.118,0.138,108.077,184294
Sygrayem (Let's Play),Carlos Rafael Rivera,84,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,205485
Element,Pop Smoke,74,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507
Bandit (with YoungBoy Never Broke Again),Juice WRLD,76,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.20E-06,0.192,0.722,123.992,146880
Timber (feat. Ke$ha),Pitbull,74,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507
Mask Off,Future,77,0.727,0.832,9,-4.327,0,0.0366,0.181,0,0.0615,0.213,127.035,177856
MONTERO (Call Me By Your Name),Lil Nas X,81,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091
MONTERO (Call Me By Your Name),Lil Nas X,76,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549
FEFE,6ix9ine,71,0.716,0.736,1,-5.18,0,0.0363,0.336,1.40E-05,0.137,0.542,104.018,203953
Beware,Big Sean,78,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053
Kiss Me More (feat. SZA),Doja Cat,56,0.701,0.789,6,-5.399,1,0.0395,0.0661,1.89E-05,0.222,0.375,109.99,136364
Crooked Smile (feat. TLC),J. Cole,85,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,247160
WITHOUT YOU,The Kid LAROI,85,0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,183726
Big Gangsta,Kevin Gates,78,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800
Wishing Well,Juice WRLD,67,0.786,0.732,7,-6.664,1,0.0421,0.0547,2.47E-06,0.342,0.631,123.982,190680
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,68,0.695,0.743,6,-3.85,1,0.0329,0.0786,0,0.0587,0.634,123.007,201254
Black Mask (feat. Pop Smoke),Jay Gwuapo,82,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823
Dior,Pop Smoke,70,0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971,168649
Come & Go (with Marshmello),Juice WRLD,74,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,222653
Come & Go (with Marshmello),Juice WRLD,72,0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,197840
Take Me To Church,Hozier,86,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
Fast Car,Jonas Blue,66,0.702,0.709,0,-6.138,0,0.0836,0.189,0.000432,0.225,0.635,118.189,154576
This Feeling,The Chainsmokers,87,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096
Hope,The Chainsmokers,53,0.621,0.898,10,-4.569,1,0.0401,0.0976,1.08E-05,0.404,0.332,124.018,181040
Hope,The Chainsmokers,79,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
Hope,XXXTENTACION,74,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507
Hope,XXXTENTACION,74,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507
Hope,XXXTENTACION,76,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549
Hate Me,Ellie Goulding,85,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600
Hymn for the Weekend - Seeb Remix,Coldplay,0,0.658,0.791,8,-4.66,1,0.0512,0.102,0,0.139,0.744,75.017,186227
Love Again,Dua Lipa,73,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99E-05,0.31,0.883,87.996,192621
Sixteen,Ellie Goulding,95,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,178147
Believer,Imagine Dragons,91,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082
Lost,bülow,64,0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.617,97.981,191036
Share,Ruth B.,0,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47E-05,0.225,0.237,136.18,188000
Share,Ruth B.,67,0.614,0.605,0,-5.63,1,0.0319,0.21,0,0.162,0.333,127.099,217867
Sygrayem (Let's Play),Carlos Rafael Rivera,0,0.878,0.64,0,-5.641,1,0.0591,0.142,0,0.0981,0.658,124.069,200524
Main Title,Carlos Rafael Rivera,72,0.663,0.577,11,-7.518,0,0.0531,0.109,0,0.12,0.454,89.996,193200
Beth's Story,Carlos Rafael Rivera,72,0.663,0.577,11,-7.518,0,0.0531,0.109,0,0.12,0.454,89.996,193200
Methuen Home For Children 1957,Carlos Rafael Rivera,57,0.443,0.579,6,-6.517,0,0.187,0.125,0,0.284,0.256,83.827,240437
The Scholar's Mate,Carlos Rafael Rivera,81,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96E-05,0.14,0.106,117.97,247160
You're Gloating,Carlos Rafael Rivera,0,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,212496
Training With Mr. Schaibel,Carlos Rafael Rivera,40,0.647,0.801,9,-5.267,0,0.0466,0.0899,5.61E-06,0.0979,0.317,97.933,199599
Come & Go (with Marshmello),Juice WRLD,45,0.764,0.54,9,-7.098,1,0.14,0.169,0,0.447,0.719,130.035,150559
Paris,The Chainsmokers,95,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79E-05,0.366,0.537,126.011,230747
Chain My Heart,Topic,77,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25E-06,0.154,0.45,77.014,188893
Paris,The Chainsmokers,84,0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385
EveryTime I Cry,Ava Max,76,0.783,0.435,7,-7.78,1,0.0588,0.282,0,0.0833,0.512,106.974,210220
Grenade,Bruno Mars,61,0.787,0.585,4,-5.384,1,0.0474,0.0319,0,0.109,0.591,113.991,150015
Lose Somebody,Kygo,56,0.675,0.562,9,-5.99,1,0.0968,0.245,0.00109,0.103,0.655,79.916,156963
Higher (feat. iann dior),Clean Bandit,89,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173
"Alone, Pt. II",Alan Walker,79,0.766,0.706,7,-6.553,0,0.16,0.223,0.00028,0.064,0.766,142.989,172598
Imagine - Tiësto Remix,Ben Platt,87,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41E-06,0.118,0.637,119.976,154983
Something Just Like This,The Chainsmokers,0,0.646,0.736,11,-7.658,1,0.0396,0.0334,0,0.0807,0.28,94.024,208809
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,63,0.834,0.725,11,-6.455,1,0.0366,0.0259,0,0.122,0.844,129.927,137308
Eastside (with Halsey & Khalid),benny blanco,66,0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,189062
New Love (feat. Ellie Goulding),Silk City,70,0.664,0.66,5,-4.646,1,0.0243,0.512,0,0.26,0.355,99.946,221466
By Your Side,Jonas Blue,72,0.663,0.577,11,-7.518,0,0.0531,0.109,0,0.12,0.454,89.996,193200
Sky,Mike Candys,66,0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,189062
Silence,Marshmello,3,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,178088
Selfish Love (with Selena Gomez),DJ Snake,64,0.712,0.748,7,-4.866,1,0.0283,0.0143,0,0.203,0.845,122.22,167223
Solo (feat. Demi Lovato),Clean Bandit,62,0.59,0.677,0,-5.395,1,0.0577,0.00882,0.000147,0.157,0.304,184.573,174811
Hero (feat. Christina Perri),Cash Cash,76,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
Closer,The Chainsmokers,56,0.552,0.76,11,-6.861,0,0.0367,0.00713,0.0113,0.313,0.338,104.957,232333
Dernière Danse,Yves V,84,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,177507
Leave The Door Open,Bruno Mars,86,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333
Think About You - Galantis Remix,Kygo,1,0.145,0.112,6,-20.415,0,0.0372,0.981,0.876,0.123,0.0673,83.533,307480
By Your Side (feat. Tom Grennan),Calvin Harris,69,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,311107
Paris,The Chainsmokers,58,0.151,0.0639,11,-24.404,0,0.0439,0.962,0.603,0.466,0.0797,61.577,200360
Paris,The Chainsmokers,49,0.171,0.286,0,-15.125,1,0.0342,0.699,0.92,0.639,0.326,67.264,130962
Lose Somebody,Kygo,46,0.257,0.124,2,-21.561,1,0.0476,0.952,0.218,0.123,0.125,104.077,322000
Night Changes,One Direction,82,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120
Hate Me,Ellie Goulding,81,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
Solar Power,Lorde,40,0.743,0.636,2,-5.429,1,0.0508,0.19,4.33E-05,0.112,0.627,86.971,275747
good 4 u,Olivia Rodrigo,70,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,241917
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,86,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333
anxiety (with FRND),blackbear,1,0.145,0.112,6,-20.415,0,0.0372,0.981,0.876,0.123,0.0673,83.533,307480
Radioactive,Imagine Dragons,69,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,311107
Two of Us,Louis Tomlinson,58,0.151,0.0639,11,-24.404,0,0.0439,0.962,0.603,0.466,0.0797,61.577,200360
Black Hole,Griff,49,0.171,0.286,0,-15.125,1,0.0342,0.699,0.92,0.639,0.326,67.264,130962
Need To Know,Doja Cat,46,0.257,0.124,2,-21.561,1,0.0476,0.952,0.218,0.123,0.125,104.077,322000
Sick Boy,The Chainsmokers,86,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333
Sick Boy,The Chainsmokers,80,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867
Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD,78,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,69,0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,189960
Lost Cause,Billie Eilish,69,0.735,0.784,11,-7.128,0,0.0332,0.449,0.154,0.105,0.582,120.012,191000
I Got You - Cheat Codes Remix,Bebe Rexha,46,0.257,0.124,2,-21.561,1,0.0476,0.952,0.218,0.123,0.125,104.077,322000
I Should Quit,JESSIA,83,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960
Bad Habits,Ed Sheeran,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
I Don't Do Drugs (feat. Ariana Grande),Doja Cat,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
Reckless,Madison Beer,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,307440
working,Tate McRae,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,307440
18,Jeremy Zucker,77,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87E-05,0.14,0.204,94.845,274707
Shade of Yellow,Griff,81,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427
You Right,Doja Cat,81,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427
Lost,Maroon 5,42,0.104,0.36,6,-13.144,0,0.0348,0.94,0.931,0.0833,0.0343,81.651,277653
Leave Before You Love Me (with Jonas Brothers),Marshmello,36,0.599,0.262,11,-16.619,0,0.0419,0.931,0.104,0.108,0.0627,144.034,203154
dancing in the kitchen,LANY,32,0.405,0.551,7,-16.123,0,0.0473,0.819,0.957,0.0786,0.0381,161.965,190755
Let Me Know,Surfaces,40,0.336,0.173,9,-24.09,0,0.0395,0.92,0.859,0.0769,0.0389,192.954,425440
u love u (with Tate McRae),blackbear,50,0.472,0.612,0,-10.982,1,0.0424,0.448,0.823,0.41,0.499,92.998,109896
Funny,Zedd,52,0.0916,0.0271,0,-27.397,0,0.0404,0.945,0.847,0.0892,0.0594,55.269,127615
Sick Boy,The Chainsmokers,41,0.437,0.022,11,-29.447,0,0.04,0.976,0.916,0.11,0.0791,99.971,74046
u love u (with Tate McRae),blackbear,41,0.322,0.257,5,-19.638,1,0.0359,0.387,0.906,0.0889,0.0378,60.344,78496
BED,Joel Corry,42,0.276,0.0985,5,-28.017,0,0.0342,0.989,0.907,0.0795,0.125,134.587,66448
No Chill (feat. Lil Xxel),Cheat Codes,45,0.352,0.0774,9,-24.864,0,0.0345,0.946,0.877,0.118,0.138,108.077,184294
Unfamiliar,Seeb,40,0.149,0.00502,2,-29.404,0,0.0434,0.901,0.894,0.0903,0.0364,77.257,78943
Feels,Jax Jones,39,0.149,0.0328,7,-31.586,0,0.0497,0.878,0.957,0.11,0.0356,104.583,96924
seaside_demo,SEB,43,0.234,0.288,0,-13.412,1,0.0317,0.907,0.905,0.118,0.118,60.347,137454
Shots,Imagine Dragons,41,0.353,0.149,2,-24.372,0,0.0443,0.983,0.781,0.16,0.3,155.846,72908
Demons,Imagine Dragons,39,0.398,0.0127,0,-31.618,0,0.0417,0.967,0.879,0.084,0.0492,119.963,90363
Stressed Out,Twenty One Pilots,40,0.387,0.232,9,-21.528,0,0.0374,0.948,0.972,0.0613,0.274,79.956,72643
"Tchaikovsky: Swan Lake, Op. 20, Act 2: Scene (Moderato)",Pyotr Ilyich Tchaikovsky,38,0.32,0.0103,9,-34.773,0,0.0413,0.976,0.914,0.107,0.236,84.048,61134
"Pavane, Op. 50",Gabriel Fauré,41,0.333,0.0686,9,-28.798,0,0.0417,0.979,0.924,0.11,0.0652,114.127,225345
Merry-Go-Round(人生のメリーゴーランド),Joe Hisaishi,40,0.459,0.0182,0,-26.606,1,0.0449,0.967,0.977,0.123,0.0384,120.02,190803
Scheherazade: The Tale of the Kalendar Prince,Nikolai Rimsky-Korsakov,38,0.229,0.0114,5,-25.721,0,0.0406,0.984,0.906,0.0884,0.0397,135.966,108345
Masquerade (Suite): 1. Waltz - Excerpt,Aram Khachaturian,38,0.241,0.0289,8,-28.084,1,0.0456,0.923,0.691,0.106,0.0376,120.113,268119
"Violin Concerto in D Major, Op. posth., No. 2: Adagio",Joseph Boulogne Chevalier de Saint-Georges,37,0.158,0.0313,4,-27.164,0,0.0402,0.923,0.965,0.0879,0.0394,179.803,167012
A Thousand Years,Christina Perri,69,0.735,0.784,11,-7.128,0,0.0332,0.449,0.154,0.105,0.582,120.012,191000
I Want It That Way,Backstreet Boys,50,0.718,0.83,4,-5.488,0,0.0505,0.404,2.50E-05,0.124,0.771,105.012,220382
Aicha,Outlandish,73,0.499,0.898,8,-4.181,0,0.124,0.124,7.20E-06,0.0832,0.618,120.04,207668
"Flightless Bird, American Mouth",Iron & Wine,86,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
Stressed Out,Twenty One Pilots,50,0.718,0.83,4,-5.488,0,0.0505,0.404,2.50E-05,0.124,0.771,105.012,220382
"Tchaikovsky: Swan Lake, Op. 20, Act 2: Scene (Moderato)",Pyotr Ilyich Tchaikovsky,86,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
"Pavane, Op. 50",Gabriel Fauré,77,0.707,0.629,0,-4.581,0,0.0563,0.259,1.60E-05,0.138,0.457,122.863,212459
Merry-Go-Round(人生のメリーゴーランド),Joe Hisaishi,58,0.699,0.645,9,-5.307,1,0.078,0.413,0,0.355,0.676,104.939,179340
Scheherazade: The Tale of the Kalendar Prince,Nikolai Rimsky-Korsakov,73,0.503,0.741,4,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030
Masquerade (Suite): 1. Waltz - Excerpt,Aram Khachaturian,75,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202
"Violin Concerto in D Major, Op. posth., No. 2: Adagio",Joseph Boulogne Chevalier de Saint-Georges,80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762
Stressed Out,Twenty One Pilots,73,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,247267
A Sky Full of Stars,Coldplay,72,0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,197840
Renegades,X Ambassadors,78,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18E-05,0.16,0.603,118.016,180566
Maps,Maroon 5,81,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
Shots - Broiler Remix,Imagine Dragons,77,0.727,0.832,9,-4.327,0,0.0366,0.181,0,0.0615,0.213,127.035,177856
"Violin Concerto in D Major, Op. posth., No. 2: Adagio",Joseph Boulogne Chevalier de Saint-Georges,86,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333
Señorita,Shawn Mendes,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
Ode To My Family,The Cranberries,85,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241688
Ode To My Family,The Cranberries,87,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176
Zombie,The Cranberries,87,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176
Zombie,The Cranberries,86,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
Linger,The Cranberries,77,0.707,0.629,0,-4.581,0,0.0563,0.259,1.60E-05,0.138,0.457,122.863,212459
Experience,Ludovico Einaudi,58,0.699,0.645,9,-5.307,1,0.078,0.413,0,0.355,0.676,104.939,179340
